date,product_id,daily_demand,stock_level,reorder_level,supplier_delay
2023-10-22,P4,54,281,69,6
2023-10-22,P5,77,89,45,7
2023-10-22,P6,35,444,29,7
2023-10-22,P7,73,117,70,5
2023-10-22,P8,31,404,88,5
2023-10-22,P9,40,323,91,7
2023-10-22,P10,65,89,94,2
2023-10-22,P11,86,348,42,5
2023-10-22,P12,86,154,74,9
2023-10-22,P13,67,185,89,6
2023-10-22,P14,94,293,73,4
2023-10-22,P15,21,425,49,8
2023-10-22,P16,54,161,49,7
2023-10-22,P17,20,209,21,8
2023-10-22,P18,99,303,40,4
2023-10-22,P19,45,350,57,8
2023-10-22,P20,69,173,45,6
2023-10-22,P21,6,420,73,4
2023-10-22,P22,29,183,78,5
2023-10-22,P23,86,410,43,5
2023-10-22,P24,40,448,76,2
2023-10-22,P25,80,375,67,1
2023-10-22,P26,12,372,76,1
2023-10-22,P27,10,283,72,2
2023-10-22,P28,99,222,39,8
2023-10-22,P29,68,431,77,4
2023-10-22,P30,64,81,21,7
2023-10-22,P31,12,378,23,4
2023-10-22,P32,35,483,45,8
2023-10-22,P33,55,367,21,1
2023-10-22,P34,91,399,63,9
2023-10-22,P35,54,302,39,4
2023-10-22,P36,38,389,32,3
2023-10-22,P37,45,317,35,4
2023-10-22,P38,6,425,87,3
2023-10-22,P39,84,260,95,8
2023-10-22,P40,6,431,42,4
2023-10-22,P41,9,87,30,4
2023-10-22,P42,90,447,79,3
2023-10-22,P43,13,204,55,3
2023-10-22,P44,96,225,99,2
2023-10-22,P45,12,479,66,4
2023-10-22,P46,67,332,70,2
2023-10-22,P47,80,268,54,9
2023-10-22,P48,23,321,47,2
2023-10-22,P49,21,314,67,5
2023-10-22,P50,11,63,98,8
2023-10-23,P1,80,166,29,5
2023-10-23,P2,86,159,37,7
2023-10-23,P3,7,196,52,6
2023-10-23,P4,57,107,63,4
2023-10-23,P5,23,458,93,3
2023-10-23,P6,14,340,54,3
2023-10-23,P7,30,353,82,5
2023-10-23,P8,16,321,41,4
2023-10-23,P9,35,470,53,9
2023-10-23,P10,54,98,92,9
2023-10-23,P11,24,444,60,8
2023-10-23,P12,84,97,63,5
2023-10-23,P13,17,149,27,8
2023-10-23,P14,10,254,21,7
2023-10-23,P15,78,63,80,8
2023-10-23,P16,63,112,99,7
2023-10-23,P17,33,197,75,7
2023-10-23,P18,21,287,22,3
2023-10-23,P19,70,200,58,5
2023-10-23,P20,8,314,95,9
2023-10-23,P21,26,446,77,2
2023-10-23,P22,78,133,92,4
2023-10-23,P23,13,442,71,2
2023-10-23,P24,58,204,81,2
2023-10-23,P25,49,375,91,3
2023-10-23,P26,51,359,82,6
2023-10-23,P27,24,307,96,4
2023-10-23,P28,80,208,75,3
2023-10-23,P29,44,351,53,8
2023-10-23,P30,96,275,51,4
2023-10-23,P31,85,119,89,5
2023-10-23,P32,21,153,99,6
2023-10-23,P33,49,457,72,4
2023-10-23,P34,28,70,29,9
2023-10-23,P35,18,61,48,7
2023-10-23,P36,58,344,87,7
2023-10-23,P37,66,205,37,7
2023-10-23,P38,23,100,81,1
2023-10-23,P39,38,273,31,2
2023-10-23,P40,40,412,28,3
2023-10-23,P41,33,311,26,5
2023-10-23,P42,27,218,31,2
2023-10-23,P43,62,139,56,5
2023-10-23,P44,50,268,98,2
2023-10-23,P45,59,450,21,9
2023-10-23,P46,15,462,41,6
2023-10-23,P47,92,434,66,5
2023-10-23,P48,50,298,62,6
2023-10-23,P49,58,272,75,6
2023-10-23,P50,89,169,96,6
2023-10-24,P1,43,208,98,8
2023-10-24,P2,12,76,55,4
2023-10-24,P3,39,375,54,5
2023-10-24,P4,38,118,86,2
2023-10-24,P5,31,398,99,3
2023-10-24,P6,79,56,21,4
2023-10-24,P7,96,322,31,9
2023-10-24,P8,57,314,59,5
2023-10-24,P9,38,238,61,1
2023-10-24,P10,11,197,39,8
2023-10-24,P11,6,256,30,5
2023-10-24,P12,86,359,80,9
2023-10-24,P13,16,212,67,1
2023-10-24,P14,24,51,49,5
2023-10-24,P15,62,244,51,9
2023-10-24,P16,59,249,48,8
2023-10-24,P17,40,175,94,1
2023-10-24,P18,46,270,37,7
2023-10-24,P19,49,156,97,3
2023-10-24,P20,86,119,72,4
2023-10-24,P21,35,203,67,7
2023-10-24,P22,73,491,62,1
2023-10-24,P23,37,187,25,8
2023-10-24,P24,61,489,95,8
2023-10-24,P25,26,261,73,6
2023-10-24,P26,16,289,59,6
2023-10-24,P27,43,273,85,9
2023-10-24,P28,38,77,32,3
2023-10-24,P29,60,160,21,5
2023-10-24,P30,68,254,23,2
2023-10-24,P31,82,348,78,3
2023-10-24,P32,69,442,37,6
2023-10-24,P33,28,84,64,9
2023-10-24,P34,40,126,26,6
2023-10-24,P35,99,127,75,2
2023-10-24,P36,81,332,93,4
2023-10-24,P37,26,294,26,3
2023-10-24,P38,55,303,68,9
2023-10-24,P39,25,314,55,8
2023-10-24,P40,45,302,42,2
2023-10-24,P41,19,389,60,6
2023-10-24,P42,5,481,75,8
2023-10-24,P43,48,423,92,5
2023-10-24,P44,67,473,58,1
2023-10-24,P45,36,459,97,1
2023-10-24,P46,89,466,27,9
2023-10-24,P47,29,56,79,2
2023-10-24,P48,32,183,70,2
2023-10-24,P49,98,335,25,8
2023-10-24,P50,63,129,88,6
2023-10-25,P1,47,335,79,8
2023-10-25,P2,71,107,57,3
2023-10-25,P3,84,100,96,3
2023-10-25,P4,90,74,70,8
2023-10-25,P5,90,399,50,3
2023-10-25,P6,89,144,73,8
2023-10-25,P7,7,155,68,9
2023-10-25,P8,33,324,25,2
2023-10-25,P9,61,217,21,7
2023-10-25,P10,85,453,50,2
2023-10-25,P11,78,178,30,1
2023-10-25,P12,67,238,24,9
2023-10-25,P13,66,363,21,4
2023-10-25,P14,61,157,97,7
2023-10-25,P15,83,473,37,2
2023-10-25,P16,16,406,60,8
2023-10-25,P17,75,170,59,5
2023-10-25,P18,13,91,34,5
2023-10-25,P19,60,427,51,9
2023-10-25,P20,65,327,77,2
2023-10-25,P21,41,177,55,1
2023-10-25,P22,82,457,51,5
2023-10-25,P23,54,362,23,1
2023-10-25,P24,85,400,77,8
2023-10-25,P25,31,119,37,8
2023-10-25,P26,87,413,80,4
2023-10-25,P27,45,362,45,8
2023-10-25,P28,62,207,68,7
2023-10-25,P29,68,258,30,2
2023-10-25,P30,86,173,44,3
2023-10-25,P31,75,429,66,1
2023-10-25,P32,74,197,38,7
2023-10-25,P33,8,200,54,3
2023-10-25,P34,58,181,57,8
2023-10-25,P35,26,113,37,9
2023-10-25,P36,87,221,22,3
2023-10-25,P37,66,156,40,1
2023-10-25,P38,10,174,39,6
2023-10-25,P39,16,448,20,3
2023-10-25,P40,21,420,39,6
2023-10-25,P41,26,74,69,3
2023-10-25,P42,90,379,76,4
2023-10-25,P43,67,170,25,3
2023-10-25,P44,76,167,39,7
2023-10-25,P45,80,358,82,9
2023-10-25,P46,52,203,22,2
2023-10-25,P47,17,409,95,1
2023-10-25,P48,80,157,24,1
2023-10-25,P49,32,195,97,6
2023-10-25,P50,34,322,75,6
2023-10-26,P1,79,239,60,1
2023-10-26,P2,58,293,40,6
2023-10-26,P3,41,341,52,9
2023-10-26,P4,44,208,95,5
2023-10-26,P5,63,392,31,3
2023-10-26,P6,9,131,98,2
2023-10-26,P7,20,426,98,2
2023-10-26,P8,45,213,82,5
2023-10-26,P9,89,481,39,7
2023-10-26,P10,39,131,89,7
2023-10-26,P11,59,259,42,6
2023-10-26,P12,31,168,75,4
2023-10-26,P13,6,135,94,7
2023-10-26,P14,68,148,93,5
2023-10-26,P15,78,371,99,1
2023-10-26,P16,72,440,86,1
2023-10-26,P17,30,60,41,3
2023-10-26,P18,78,290,73,4
2023-10-26,P19,83,481,92,1
2023-10-26,P20,57,484,31,4
2023-10-26,P21,49,286,66,7
2023-10-26,P22,55,475,31,3
2023-10-26,P23,78,169,70,4
2023-10-26,P24,16,56,53,8
2023-10-26,P25,71,265,67,5
2023-10-26,P26,37,382,31,7
2023-10-26,P27,64,442,78,6
2023-10-26,P28,23,466,80,2
2023-10-26,P29,90,50,83,4
2023-10-26,P30,22,299,30,4
2023-10-26,P31,37,85,49,7
2023-10-26,P32,23,471,50,7
2023-10-26,P33,41,458,81,8
2023-10-26,P34,60,445,61,2
2023-10-26,P35,11,231,48,1
2023-10-26,P36,74,404,82,7
2023-10-26,P37,95,84,23,9
2023-10-26,P38,11,434,91,3
2023-10-26,P39,65,169,68,5
2023-10-26,P40,79,493,21,3
2023-10-26,P41,29,329,44,5
2023-10-26,P42,14,79,85,5
2023-10-26,P43,82,167,24,2
2023-10-26,P44,84,353,29,7
2023-10-26,P45,57,185,66,9
2023-10-26,P46,48,251,67,9
2023-10-26,P47,17,384,23,2
2023-10-26,P48,50,60,22,1
2023-10-26,P49,9,107,66,9
2023-10-26,P50,64,460,30,7
2023-10-27,P1,80,55,92,6
2023-10-27,P2,57,62,54,4
2023-10-27,P3,33,429,69,3
2023-10-27,P4,81,148,65,1
2023-10-27,P5,10,83,92,9
2023-10-27,P6,49,56,98,3
2023-10-27,P7,53,63,33,5
2023-10-27,P8,11,253,27,3
2023-10-27,P9,39,244,91,6
2023-10-27,P10,11,141,47,8
2023-10-27,P11,60,422,85,3
2023-10-27,P12,53,482,72,8
2023-10-27,P13,47,284,63,9
2023-10-27,P14,42,160,91,8
2023-10-27,P15,78,271,97,5
2023-10-27,P16,60,492,41,9
2023-10-27,P17,43,351,49,3
2023-10-27,P18,9,226,97,9
2023-10-27,P19,88,464,36,4
2023-10-27,P20,31,339,40,6
2023-10-27,P21,43,128,66,5
2023-10-27,P22,83,384,53,9
2023-10-27,P23,33,229,97,8
2023-10-27,P24,59,436,98,5
2023-10-27,P25,11,315,57,8
2023-10-27,P26,89,200,75,2
2023-10-27,P27,98,334,46,9
2023-10-27,P28,46,416,35,1
2023-10-27,P29,50,230,91,7
2023-10-27,P30,20,177,78,4
2023-10-27,P31,14,88,30,8
2023-10-27,P32,64,494,63,2
2023-10-27,P33,38,466,49,1
2023-10-27,P34,19,281,99,6
2023-10-27,P35,69,268,85,6
2023-10-27,P36,58,352,27,6
2023-10-27,P37,55,424,34,8
2023-10-27,P38,48,378,29,9
2023-10-27,P39,59,313,58,3
2023-10-27,P40,43,252,63,8
2023-10-27,P41,7,263,35,4
2023-10-27,P42,82,417,50,1
2023-10-27,P43,50,271,40,9
2023-10-27,P44,94,349,99,2
2023-10-27,P45,32,380,41,4
2023-10-27,P46,92,281,66,5
2023-10-27,P47,43,191,40,4
2023-10-27,P48,42,487,21,9
2023-10-27,P49,60,407,32,1
2023-10-27,P50,25,486,37,8
2023-10-28,P1,69,222,70,1
2023-10-28,P2,84,230,53,1
2023-10-28,P3,87,155,41,2
2023-10-28,P4,32,497,61,1
2023-10-28,P5,43,286,37,5
2023-10-28,P6,33,127,92,2
2023-10-28,P7,52,489,34,2
2023-10-28,P8,53,478,42,2
2023-10-28,P9,59,332,25,8
2023-10-28,P10,11,313,20,9
2023-10-28,P11,54,452,22,2
2023-10-28,P12,76,303,92,5
2023-10-28,P13,72,116,87,4
2023-10-28,P14,60,320,27,6
2023-10-28,P15,56,461,20,1
2023-10-28,P16,78,327,53,5
2023-10-28,P17,54,353,74,6
2023-10-28,P18,99,264,29,2
2023-10-28,P19,80,338,81,8
2023-10-28,P20,14,459,93,3
2023-10-28,P21,53,217,99,4
2023-10-28,P22,40,367,67,6
2023-10-28,P23,59,213,74,8
2023-10-28,P24,56,169,66,8
2023-10-28,P25,81,60,72,6
2023-10-28,P26,6,298,33,4
2023-10-28,P27,97,147,33,3
2023-10-28,P28,22,337,42,8
2023-10-28,P29,33,379,92,6
2023-10-28,P30,10,160,26,6
2023-10-28,P31,40,486,56,9
2023-10-28,P32,24,431,23,2
2023-10-28,P33,14,103,79,4
2023-10-28,P34,36,155,59,7
2023-10-28,P35,44,157,81,6
2023-10-28,P36,19,394,35,1
2023-10-28,P37,37,317,61,5
2023-10-28,P38,10,436,29,3
2023-10-28,P39,68,439,46,2
2023-10-28,P40,7,486,34,4
2023-10-28,P41,54,176,80,6
2023-10-28,P42,32,232,68,9
2023-10-28,P43,88,361,90,1
2023-10-28,P44,65,161,56,8
2023-10-28,P45,94,369,48,6
2023-10-28,P46,66,293,25,6
2023-10-28,P47,84,241,48,2
2023-10-28,P48,62,212,55,2
2023-10-28,P49,30,411,60,4
2023-10-28,P50,34,96,86,2
2023-10-29,P1,55,305,69,1
2023-10-29,P2,45,73,31,4
2023-10-29,P3,46,54,78,7
2023-10-29,P4,14,357,87,5
2023-10-29,P5,88,219,26,5
2023-10-29,P6,94,445,51,5
2023-10-29,P7,68,348,26,7
2023-10-29,P8,52,51,94,5
2023-10-29,P9,64,51,23,5
2023-10-29,P10,50,416,55,3
2023-10-29,P11,60,395,45,3
2023-10-29,P12,38,81,33,3
2023-10-29,P13,67,179,73,3
2023-10-29,P14,6,476,50,2
2023-10-29,P15,34,252,44,7
2023-10-29,P16,88,52,68,6
2023-10-29,P17,65,268,84,9
2023-10-29,P18,41,86,93,9
2023-10-29,P19,25,199,90,6
2023-10-29,P20,45,402,42,9
2023-10-29,P21,72,71,41,3
2023-10-29,P22,94,167,87,6
2023-10-29,P23,48,463,76,9
2023-10-29,P24,45,78,26,1
2023-10-29,P25,93,380,54,2
2023-10-29,P26,99,348,47,2
2023-10-29,P27,46,87,65,8
2023-10-29,P28,7,144,60,5
2023-10-29,P29,97,233,29,9
2023-10-29,P30,67,491,91,3
2023-10-29,P31,82,163,29,9
2023-10-29,P32,67,335,33,8
2023-10-29,P33,61,166,55,2
2023-10-29,P34,23,436,59,6
2023-10-29,P35,45,453,82,8
2023-10-29,P36,40,374,29,3
2023-10-29,P37,87,179,96,9
2023-10-29,P38,86,275,96,5
2023-10-29,P39,84,443,76,9
2023-10-29,P40,55,233,88,9
2023-10-29,P41,32,197,79,5
2023-10-29,P42,23,297,28,2
2023-10-29,P43,85,158,36,4
2023-10-29,P44,92,212,63,1
2023-10-29,P45,25,445,56,3
2023-10-29,P46,34,186,33,4
2023-10-29,P47,49,480,77,5
2023-10-29,P48,24,289,78,7
2023-10-29,P49,60,207,91,2
2023-10-29,P50,72,280,32,3
2023-10-30,P1,24,351,25,8
2023-10-30,P2,67,269,66,8
2023-10-30,P3,59,395,42,8
2023-10-30,P4,96,326,96,7
2023-10-30,P5,64,66,61,9
2023-10-30,P6,77,139,54,1
2023-10-30,P7,53,337,56,1
2023-10-30,P8,7,213,75,5
2023-10-30,P9,28,60,22,6
2023-10-30,P10,17,317,21,8
2023-10-30,P11,51,428,71,5
2023-10-30,P12,9,230,45,6
2023-10-30,P13,70,453,57,8
2023-10-30,P14,63,219,83,8
2023-10-30,P15,47,491,76,4
2023-10-30,P16,28,332,44,1
2023-10-30,P17,87,360,40,6
2023-10-30,P18,72,245,87,9
2023-10-30,P19,26,169,97,2
2023-10-30,P20,97,433,58,6
2023-10-30,P21,88,443,42,6
2023-10-30,P22,26,407,93,5
2023-10-30,P23,32,350,99,9
2023-10-30,P24,73,133,74,2
2023-10-30,P25,93,189,20,3
2023-10-30,P26,51,365,80,2
2023-10-30,P27,42,262,72,7
2023-10-30,P28,28,498,98,8
2023-10-30,P29,22,107,26,8
2023-10-30,P30,60,403,95,8
2023-10-30,P31,88,447,72,8
2023-10-30,P32,99,352,32,9
2023-10-30,P33,54,372,60,5
2023-10-30,P34,95,482,48,8
2023-10-30,P35,28,434,45,6
2023-10-30,P36,21,135,96,1
2023-10-30,P37,97,236,97,1
2023-10-30,P38,66,244,56,1
2023-10-30,P39,6,153,64,2
2023-10-30,P40,61,279,45,3
2023-10-30,P41,58,75,62,6
2023-10-30,P42,99,159,48,1
2023-10-30,P43,68,214,66,1
2023-10-30,P44,23,294,71,2
2023-10-30,P45,17,359,58,9
2023-10-30,P46,70,137,75,9
2023-10-30,P47,73,448,65,7
2023-10-30,P48,38,353,32,8
2023-10-30,P49,48,474,68,5
2023-10-30,P50,17,403,51,5
2023-10-31,P1,26,235,23,5
2023-10-31,P2,56,226,39,4
2023-10-31,P3,54,204,84,2
2023-10-31,P4,97,448,30,7
2023-10-31,P5,46,409,49,2
2023-10-31,P6,31,468,41,8
2023-10-31,P7,20,261,82,7
2023-10-31,P8,81,266,44,3
2023-10-31,P9,50,387,47,5
2023-10-31,P10,92,298,31,4
2023-10-31,P11,95,61,32,8
2023-10-31,P12,12,137,21,4
2023-10-31,P13,23,160,82,2
2023-10-31,P14,37,74,25,9
2023-10-31,P15,94,155,38,8
2023-10-31,P16,68,405,87,1
2023-10-31,P17,78,313,31,4
2023-10-31,P18,78,204,59,9
2023-10-31,P19,91,107,82,5
2023-10-31,P20,75,357,40,1
2023-10-31,P21,14,135,98,6
2023-10-31,P22,42,289,76,9
2023-10-31,P23,32,463,27,9
2023-10-31,P24,91,105,23,9
2023-10-31,P25,99,55,38,3
2023-10-31,P26,36,387,50,5
2023-10-31,P27,93,154,80,3
2023-10-31,P28,8,436,38,8
2023-10-31,P29,28,164,37,1
2023-10-31,P30,15,335,44,1
2023-10-31,P31,89,207,85,8
2023-10-31,P32,35,139,64,2
2023-10-31,P33,70,299,97,4
2023-10-31,P34,67,293,66,8
2023-10-31,P35,27,53,40,4
2023-10-31,P36,89,334,44,6
2023-10-31,P37,54,299,50,8
2023-10-31,P38,21,390,68,4
2023-10-31,P39,8,499,66,7
2023-10-31,P40,10,101,58,5
2023-10-31,P41,34,232,97,5
2023-10-31,P42,29,252,62,1
2023-10-31,P43,99,254,52,9
2023-10-31,P44,90,101,21,3
2023-10-31,P45,16,425,33,3
2023-10-31,P46,14,340,91,8
2023-10-31,P47,66,271,93,9
2023-10-31,P48,45,464,37,6
2023-10-31,P49,15,487,99,7
2023-10-31,P50,17,414,97,4
2023-11-01,P1,26,380,35,1
2023-11-01,P2,90,193,67,5
2023-11-01,P3,30,424,25,2
2023-11-01,P4,77,384,40,2
2023-11-01,P5,37,275,38,5
2023-11-01,P6,98,157,75,1
2023-11-01,P7,44,417,69,1
2023-11-01,P8,25,448,89,8
2023-11-01,P9,19,401,49,1
2023-11-01,P10,63,300,30,4
2023-11-01,P11,99,325,48,6
2023-11-01,P12,41,400,78,7
2023-11-01,P13,82,159,92,4
2023-11-01,P14,81,143,54,2
2023-11-01,P15,81,107,49,3
2023-11-01,P16,14,143,40,6
2023-11-01,P17,43,54,92,4
2023-11-01,P18,67,333,21,1
2023-11-01,P19,53,203,78,8
2023-11-01,P20,44,387,30,4
2023-11-01,P21,62,58,78,8
2023-11-01,P22,55,451,92,7
2023-11-01,P23,38,94,42,9
2023-11-01,P24,40,379,95,7
2023-11-01,P25,85,115,30,5
2023-11-01,P26,50,268,85,7
2023-11-01,P27,70,313,58,5
2023-11-01,P28,52,287,70,3
2023-11-01,P29,69,84,44,2
2023-11-01,P30,58,478,86,7
2023-11-01,P31,47,456,43,9
2023-11-01,P32,70,396,61,8
2023-11-01,P33,32,276,95,7
2023-11-01,P34,38,217,97,9
2023-11-01,P35,36,244,83,8
2023-11-01,P36,17,186,82,8
2023-11-01,P37,80,157,63,5
2023-11-01,P38,61,111,92,3
2023-11-01,P39,80,162,28,1
2023-11-01,P40,94,319,78,2
2023-11-01,P41,40,245,51,1
2023-11-01,P42,78,367,20,3
2023-11-01,P43,67,165,46,5
2023-11-01,P44,61,60,23,8
2023-11-01,P45,24,443,26,1
2023-11-01,P46,13,377,83,2
2023-11-01,P47,89,469,66,4
2023-11-01,P48,14,353,39,6
2023-11-01,P49,92,268,34,3
2023-11-01,P50,53,242,77,8
2023-11-02,P1,16,206,89,4
2023-11-02,P2,34,276,49,3
2023-11-02,P3,17,206,87,1
2023-11-02,P4,61,497,60,5
2023-11-02,P5,33,58,97,2
2023-11-02,P6,48,222,39,7
2023-11-02,P7,83,133,56,7
2023-11-02,P8,40,161,57,8
2023-11-02,P9,21,260,65,2
2023-11-02,P10,24,274,23,4
2023-11-02,P11,96,313,23,6
2023-11-02,P12,91,142,46,4
2023-11-02,P13,15,275,23,4
2023-11-02,P14,66,162,52,8
2023-11-02,P15,90,171,78,8
2023-11-02,P16,56,107,90,7
2023-11-02,P17,82,424,96,7
2023-11-02,P18,28,329,24,4
2023-11-02,P19,71,115,70,9
2023-11-02,P20,43,378,68,2
2023-11-02,P21,54,73,40,6
2023-11-02,P22,46,426,91,1
2023-11-02,P23,52,178,54,5
2023-11-02,P24,15,448,75,8
2023-11-02,P25,73,126,20,5
2023-11-02,P26,19,94,44,4
2023-11-02,P27,77,216,68,5
2023-11-02,P28,46,299,49,5
2023-11-02,P29,5,476,64,9
2023-11-02,P30,54,239,47,4
2023-11-02,P31,76,143,56,4
2023-11-02,P32,68,318,55,1
2023-11-02,P33,24,154,59,5
2023-11-02,P34,45,312,49,2
2023-11-02,P35,11,226,86,7
2023-11-02,P36,49,359,39,5
2023-11-02,P37,34,498,26,8
2023-11-02,P38,23,394,66,1
2023-11-02,P39,15,317,64,3
2023-11-02,P40,40,200,59,8
2023-11-02,P41,59,349,36,6
2023-11-02,P42,71,108,34,6
2023-11-02,P43,20,470,57,6
2023-11-02,P44,46,286,56,1
2023-11-02,P45,93,330,25,9
2023-11-02,P46,98,486,20,1
2023-11-02,P47,65,279,41,1
2023-11-02,P48,54,445,56,4
2023-11-02,P49,51,140,95,3
2023-11-02,P50,49,218,37,1
2023-11-03,P1,66,497,44,1
2023-11-03,P2,94,458,26,4
2023-11-03,P3,28,350,22,6
2023-11-03,P4,55,76,37,7
2023-11-03,P5,35,276,32,2
2023-11-03,P6,5,125,32,2
2023-11-03,P7,7,190,96,1
2023-11-03,P8,63,413,56,1
2023-11-03,P9,6,352,95,5
2023-11-03,P10,8,105,35,3
2023-11-03,P11,39,179,92,5
2023-11-03,P12,93,444,26,3
2023-11-03,P13,25,182,62,1
2023-11-03,P14,24,167,75,5
2023-11-03,P15,26,435,89,9
2023-11-03,P16,91,472,73,7
2023-11-03,P17,34,187,59,4
2023-11-03,P18,19,470,68,7
2023-11-03,P19,23,319,42,5
2023-11-03,P20,34,463,44,3
2023-11-03,P21,82,248,60,9
2023-11-03,P22,11,417,67,9
2023-11-03,P23,68,78,79,5
2023-11-03,P24,79,233,64,6
2023-11-03,P25,40,254,68,2
2023-11-03,P26,95,204,24,4
2023-11-03,P27,39,408,69,6
2023-11-03,P28,25,147,57,5
2023-11-03,P29,22,137,52,3
2023-11-03,P30,11,130,40,6
2023-11-03,P31,67,499,24,4
2023-11-03,P32,29,122,73,5
2023-11-03,P33,16,117,69,6
2023-11-03,P34,23,365,48,4
2023-11-03,P35,83,259,69,5
2023-11-03,P36,25,334,37,3
2023-11-03,P37,77,250,90,2
2023-11-03,P38,54,56,75,1
2023-11-03,P39,43,305,34,8
2023-11-03,P40,77,184,61,2
2023-11-03,P41,70,228,32,5
2023-11-03,P42,75,210,25,6
2023-11-03,P43,36,181,83,3
2023-11-03,P44,90,467,26,1
2023-11-03,P45,66,88,47,1
2023-11-03,P46,99,415,78,4
2023-11-03,P47,33,305,56,1
2023-11-03,P48,30,57,94,5
2023-11-03,P49,41,378,73,3
2023-11-03,P50,39,148,32,9
2023-11-04,P1,98,272,52,7
2023-11-04,P2,99,481,20,4
2023-11-04,P3,29,326,36,6
2023-11-04,P4,47,376,55,5
2023-11-04,P5,64,270,97,8
2023-11-04,P6,63,284,40,1
2023-11-04,P7,80,325,65,5
2023-11-04,P8,59,327,97,5
2023-11-04,P9,82,341,95,6
2023-11-04,P10,94,308,71,4
2023-11-04,P11,59,251,22,9
2023-11-04,P12,62,491,77,3
2023-11-04,P13,12,126,50,9
2023-11-04,P14,84,416,73,4
2023-11-04,P15,82,56,95,4
2023-11-04,P16,95,120,41,5
2023-11-04,P17,31,134,99,7
2023-11-04,P18,24,111,82,9
2023-11-04,P19,27,146,28,9
2023-11-04,P20,93,281,54,3
2023-11-04,P21,8,337,73,9
2023-11-04,P22,22,131,79,7
2023-11-04,P23,43,293,86,4
2023-11-04,P24,76,305,61,2
2023-11-04,P25,51,269,21,5
2023-11-04,P26,65,224,52,1
2023-11-04,P27,91,185,45,2
2023-11-04,P28,31,53,77,2
2023-11-04,P29,87,130,58,9
2023-11-04,P30,22,423,56,3
2023-11-04,P31,31,268,29,3
2023-11-04,P32,86,333,36,4
2023-11-04,P33,62,110,80,8
2023-11-04,P34,29,395,21,1
2023-11-04,P35,92,469,25,1
2023-11-04,P36,47,148,47,9
2023-11-04,P37,48,414,28,1
2023-11-04,P38,24,57,74,5
2023-11-04,P39,72,117,73,1
2023-11-04,P40,7,485,75,1
2023-11-04,P41,27,452,92,8
2023-11-04,P42,22,410,92,8
2023-11-04,P43,41,482,79,7
2023-11-04,P44,17,251,94,6
2023-11-04,P45,24,61,62,8
2023-11-04,P46,89,347,37,9
2023-11-04,P47,11,138,32,2
2023-11-04,P48,15,446,64,8
2023-11-04,P49,71,133,50,8
2023-11-04,P50,15,487,62,1
2023-11-05,P1,81,88,46,9
2023-11-05,P2,72,251,50,2
2023-11-05,P3,93,97,40,1
2023-11-05,P4,64,431,31,1
2023-11-05,P5,79,486,21,8
2023-11-05,P6,92,214,94,2
2023-11-05,P7,37,131,28,8
2023-11-05,P8,16,129,86,9
2023-11-05,P9,29,310,51,9
2023-11-05,P10,78,374,67,7
2023-11-05,P11,28,395,27,9
2023-11-05,P12,75,309,90,8
2023-11-05,P13,32,273,63,1
2023-11-05,P14,14,198,87,3
2023-11-05,P15,58,369,37,7
2023-11-05,P16,32,110,40,5
2023-11-05,P17,22,209,94,3
2023-11-05,P18,41,307,29,4
2023-11-05,P19,28,163,95,7
2023-11-05,P20,57,319,93,7
2023-11-05,P21,16,311,42,9
2023-11-05,P22,99,53,26,7
2023-11-05,P23,62,214,90,2
2023-11-05,P24,21,170,80,4
2023-11-05,P25,27,275,90,4
2023-11-05,P26,34,238,71,5
2023-11-05,P27,5,417,42,1
2023-11-05,P28,74,299,21,7
2023-11-05,P29,60,205,72,9
2023-11-05,P30,55,134,66,7
2023-11-05,P31,71,426,80,2
2023-11-05,P32,23,80,26,5
2023-11-05,P33,73,294,39,9
2023-11-05,P34,28,328,40,9
2023-11-05,P35,58,289,89,4
2023-11-05,P36,68,468,50,7
2023-11-05,P37,12,267,78,4
2023-11-05,P38,13,378,25,9
2023-11-05,P39,67,68,29,4
2023-11-05,P40,39,434,85,2
2023-11-05,P41,58,307,92,2
2023-11-05,P42,10,315,73,1
2023-11-05,P43,9,310,79,7
2023-11-05,P44,58,137,25,9
2023-11-05,P45,12,423,60,9
2023-11-05,P46,51,482,36,9
2023-11-05,P47,61,496,37,8
2023-11-05,P48,68,374,58,3
2023-11-05,P49,69,79,59,3
2023-11-05,P50,43,257,62,9
2023-11-06,P1,6,208,94,9
2023-11-06,P2,94,339,87,8
2023-11-06,P3,87,306,99,9
2023-11-06,P4,49,289,89,9
2023-11-06,P5,6,322,42,1
2023-11-06,P6,21,249,45,1
2023-11-06,P7,70,289,90,6
2023-11-06,P8,53,236,32,2
2023-11-06,P9,23,160,59,9
2023-11-06,P10,65,329,38,4
2023-11-06,P11,12,416,55,5
2023-11-06,P12,38,200,41,5
2023-11-06,P13,93,235,28,6
2023-11-06,P14,68,344,63,7
2023-11-06,P15,83,315,23,6
2023-11-06,P16,93,88,26,8
2023-11-06,P17,78,327,76,6
2023-11-06,P18,22,204,48,3
2023-11-06,P19,84,117,39,9
2023-11-06,P20,43,258,36,1
2023-11-06,P21,41,73,93,2
2023-11-06,P22,70,330,38,8
2023-11-06,P23,45,149,46,8
2023-11-06,P24,28,354,86,2
2023-11-06,P25,71,151,73,7
2023-11-06,P26,81,275,25,7
2023-11-06,P27,5,395,48,7
2023-11-06,P28,76,279,97,3
2023-11-06,P29,47,81,94,1
